"PRODUCT_ID","TITLE","DESCRIPTION"
39383,[NH농협카드] 업종별 월별 소비 트렌드_202309_영화관,"영화관 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39382,[NH농협카드] 업종별 월별 소비 트렌드_202309_테니스장,"테니스장 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39381,[NH농협카드] 업종별 월별 소비 트렌드_202309_골프서비스,"골프서비스 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39380,[NH농협카드] 업종별 월별 소비 트렌드_202309_동물병원,"동물병원 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39379,[NH농협카드] 업종별 월별 소비 트렌드_202309_미용서비스,"미용서비스 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39378,[NH농협카드] 업종별 월별 소비 트렌드_202309_서점,"서점 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39377,[NH농협카드] 업종별 월별 소비 트렌드_202309_주류판매점,"주류판매점 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39376,"2023년 3분기 울산 업종별 창폐업 정보",분기별 울산지역 업종별 창폐업 정보
39375,[NH농협카드] 업종별 월별 소비 트렌드_202309_백화점,"백화점 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39374,[NH농협카드] 업종별 월별 소비 트렌드_202309_대형마트,"대형마트 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39373,[NH농협카드] 업종별 월별 소비 트렌드_202309_면세점,"면세점 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39372,[NH농협카드] 업종별 월별 소비 트렌드_202309_편의점,"편의점 업종의 월별, 지역(시/군/구)별 소비 트렌드를 분석할 수 있는 데이터
"
39370,"2023년 행정구역별 업종 분포 정보 - 양산",경남 양산 업종 분포 정보
39369,"2023년 행정구역별 업종 분포 정보 - 울산 중구",울산 중구 업종 분포 정보
39368,"2023년 행정구역별 업종 분포 정보 - 울산 울주군",울산 울주군 업종 분포 정보
39362,"2023년 행정구역별 업종 분포 정보 - 울산 북구",울산 북구 업종 분포 정보
39361,"2023년 행정구역별 업종 분포 정보 - 울산 동구",울산 동구 업종 분포 정보
39360,"2023년 행정구역별 업종 분포 정보 - 울산 남구",울산 남구 업종 분포 정보
39356,"2023년 2분기 양산 업종별 창폐업 정보",양산지역 업종별 창폐업 정보 
39346,"2023년 2분기 울산 업종별 창폐업 정보",분기별 울산지역 업종별 창폐업 정보
39342,[2023-15호] NH트렌드+ 발효유 편,NH트렌드+는 NH농협은행의 데이터를 통해 사회 이슈와 트렌드를 알아보는 리포트입니다.
39341,[NH농협카드] 일자별 소비현황_충북_2023년 7월,"2023년 7월 충북 지역 개인/기업별 카드 이용현황
"
39340,[NH농협카드] 일자별 소비현황_충남_2023년 7월,"2023년 7월 충남 지역 개인/기업별 카드 이용현황
"
39339,[NH농협카드] 일자별 소비현황_제주_2023년 7월,"2023년 7월 제주 지역 개인/기업별 카드 이용현황
"
39338,[NH농협카드] 일자별 소비현황_전북_2023년 7월,"2023년 7월 전북 지역 개인/기업별 카드 이용현황
"
39337,[NH농협카드] 일자별 소비현황_전남_2023년 7월,"2023년 7월 전남 지역 개인/기업별 카드 이용현황
"
39336,[NH농협카드] 일자별 소비현황_인천_2023년 7월,"2023년 7월 인천 지역 개인/기업별 카드 이용현황
"
39335,[NH농협카드] 일자별 소비현황_울산_2023년 7월,"2023년 7월 울산 지역 개인/기업별 카드 이용현황
"
39334,[NH농협카드] 일자별 소비현황_세종_2023년 7월,"2023년 7월 세종 지역 개인/기업별 카드 이용현황
"
39333,[NH농협카드] 일자별 소비현황_서울_2023년 7월,"2023년 7월 서울 지역 개인/기업별 카드 이용현황
"
39332,[NH농협카드] 일자별 소비현황_부산_2023년 7월,"2023년 7월 부산 지역 개인/기업별 카드 이용현황
"
39331,[NH농협카드] 일자별 소비현황_대전_2023년 7월,"2023년 7월 대전 지역 개인/기업별 카드 이용현황
"
39330,[NH농협카드] 일자별 소비현황_대구_2023년 7월,"2023년 7월 대구 지역 개인/기업별 카드 이용현황
"
39329,[NH농협카드] 일자별 소비현황_광주_2023년 7월,"2023년 7월 광주 지역 개인/기업별 카드 이용현황
"
39328,[NH농협카드] 일자별 소비현황_경북_2023년 7월,"2023년 7월 경북 지역 개인/기업별 카드 이용현황
"
39327,[NH농협카드] 일자별 소비현황_경남_2023년 7월,"2023년 7월 경남 지역 개인/기업별 카드 이용현황
"
39326,[NH농협카드] 일자별 소비현황_경기_2023년 7월,"2023년 7월 경기 지역 개인/기업별 카드 이용현황
"
39325,[NH농협카드] 일자별 소비현황_강원_2023년 7월,"2023년 7월 강원 지역 개인/기업별 카드 이용현황
"
39324,[NH농협카드] 일자별 소비현황_2023년 7월,"2023년 7월 개인/기업별 카드 이용현황
"
39323,[NH농협카드] 4월 세부 업종별 카드 이용건수 트렌드 (2019년 4월 ~ 2023년 4월),"4월의 세부 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
39322,[NH농협카드] 4월 세부 업종별 카드 이용금액 트렌드 (2019년 4월 ~ 2023년 4월),"4월의 세부 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
39321,[NH농협카드] 4월 시도별 업종별 카드 이용건수 트렌드 (2019년 4월 ~ 2023년 4월),"4월의 시도별 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
39320,[NH농협카드] 4월 시도별 업종별 카드 이용금액 트렌드 (2019년 4월 ~ 2023년 4월),"4월의 시도별 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
39319,[NH농협카드] 업종별 카드이용현황_2023년 4월,"2023년 4월의 업종별 카드 이용현황
"
39318,[NH농협카드] 업종별 카드이용현황_2022년 4월,"2022년 4월의 업종별 카드 이용현황
"
39317,[NH농협카드] 업종별 카드이용현황_2021년 4월,"2021년 4월의 업종별 카드 이용현황
"
39316,[NH농협카드] 업종별 카드이용현황_2020년 4월,"2020년 4월의 업종별 카드 이용현황
"
39315,[NH농협카드] 업종별 카드이용현황_2019년 4월,"2019년 4월의 업종별 카드 이용현황
"
39314,[NH농협카드] 시도별 업종별 카드이용현황_2023년 4월,"2023년 4월의 시도별 업종별 카드 이용현황
"
39313,[NH농협카드] 시도별 업종별 카드이용현황_2022년 4월,"2022년 4월의 시도별 업종별 카드 이용현황
"
39312,[NH농협카드] 시도별 업종별 카드이용현황_2021년 4월,"2021년 4월의 시도별 업종별 카드 이용현황
"
39311,[NH농협카드] 시도별 업종별 카드이용현황_2020년 4월,"2020년 4월의 시도별 업종별 카드 이용현황
"
39310,[NH농협카드] 시도별 업종별 카드이용현황_2019년 4월,"2019년 4월의 시도별 업종별 카드 이용현황

"
39300,"2023년 9월 울산, 양산 지역 기업 DB 데이터","2023년 9월 울산,양산 지역 기업 DB 데이터"
39291,"2023년 9월 울산 현시점 공실 정보","2023년 9월 울산 현시점 공실 정보"
39274,"202309 전국 행정동단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39273,"202309 전국 시군구단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39272,"202309 전국 시도단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39271,"202309 전국 행정동단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39270,"202309 전국 시군구단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39269,"202309 전국 시도단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39268,"202309 전국 행정동단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39257,"202309 전국 시군구단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39256,"202309 전국 시도단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39255,"202309 전국 행정동단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39254,"202309 전국 시군구단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39253,"202309 전국 시도단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39252,"202309 전국 행정동단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39251,"202309 전국 시군구단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39250,부산 경제 상황 진단용 데이터(2023.09),경제 상황 진단을 위한 맞춤형 지표 정보 (2023.09)
39249,"202309 전국 시도단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39248,"202309 전국 행정동단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39247,"202309 전국 시군구단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39246,"202309 전국 시도단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39245,"202309 전국 행정동단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39244,"202309 전국 시군구단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39243,"202309 전국 시도단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39242,"202309 전국 행정동단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39241,"202309 전국 시군구단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39240,"202309 전국 시도단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
39239,[2023-14호] NH트렌드+ 냉동만두 편,NH트렌드+는 NH농협은행의 데이터를 통해 사회 이슈와 트렌드를 알아보는 리포트입니다.
39227,[NH농협카드] 2023년 8월 페르소나별 소비현황_농촌 지역 중장년층,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39226,[NH농협카드] 2023년 8월 페르소나별 소비현황_디지털 입문 중장년,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39225,[NH농협카드] 2023년 8월 페르소나별 소비현황_고소득 직장맘,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39224,[NH농협카드] 2023년 8월 페르소나별 소비현황_럭셔리 사모님,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39223,[NH농협카드] 2023년 8월 페르소나별 소비현황_자녀가 있는 밀레니얼 세대,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39222,[NH농협카드] 2023년 8월 페르소나별 소비현황_DINK(Double Income No Kids) 족,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39221,[NH농협카드] 2023년 8월 페르소나별 소비현황_30대 1인 가구,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39220,[NH농협카드] 2023년 8월 페르소나별 소비현황_미혼 남성 그루밍족,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39219,[NH농협카드] 2023년 8월 페르소나별 소비현황_럭셔리 Z세대 여성,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39218,[NH농협카드] 2023년 8월 페르소나별 소비현황_다양한 혜택 민감 대학생,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39217,[NH농협카드] 2023년 8월 페르소나별 소비현황_용돈 생활 청소년,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39216,[NH농협카드] 2023년 8월 페르소나별 소비현황_한번 쓴 카드는 오래 쓰는 의리파,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39215,[NH농협카드] 2023년 8월 페르소나별 소비현황_중장년 개인사업자,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39214,[NH농협카드] 2023년 8월 페르소나별 소비현황_밀레니얼 청년사업가,"NH농협카드에서 개발한 고객 니즈 및 행동 특성 기반 Persona별로 소비현황을 분석할 수 있는 데이터
"
39202,"202309 연령대별 선호카테고리 TOP10","편의점 이용 고객의 연령대/성별에 따른 선호 데이터 제공
- 연령대별 편의점 선호 카테고리를 파악하여 타겟대상에 따른 마케팅 수단으로 활용가능
- 카테고리의 선호대상을 확인하여 상품개발시 활용가능"
39201,"202309 유통소비플랫폼 상품분류체계에 따른 매출구성비",GS25의 상품매출을 유통소비플랫폼의 상품분류체계를 적용하여 매출 집계 데이터로 어느 카테고리가 상대적으로 매출이 우수한지 확인할 수 있으며  카테고리의 월별 트랜드를 확인 할 수 있는 데이터임
39200,"202309 지역별 상품분류별 요일별 매출구성비","-. GS25 상품카테고리의 요일별 매출 구성비를 지역별로 분석이 가능 
 -. 법정동단위 지역을 구분하여 지역별 상품팔림새의 비교분석이 가능하고 팔림새의 그룹핑을 통해서 유사상권의 특성파악이 가능"
39199,"202309 지역별 상품분류별 시간대별_매출구성비","-. GS25 상품카테고리의 시간대별 매출 구성비를 지역별로 분석 가능한 월 집계 데이터 
-. 법정동단위 지역을 구분하여 지역별 상품팔림새의 비교분석이 가능하고 팔림새의 그룹핑을 통해서 유사상권의 특성파악이 가능"
39198,"202309 GS25 상품카테고리 별 지역별 강세 분석","전국 시/군/구 단위로 편의점의 상품 매출 비율을 통계하여 제공
각 지역의 상품 판매 평균과 전국 평균을 상품별로 비교하여 각 지역의 편의점 선호 상품을 제공함"
39197,"202309 지역별 상품분류별 매출구성비",GS25편의점의 상품카테고리별 매출 비중을 지역별로 차이가 있는지 비교분석 할 수 있는 월 집계 데이터로 지역별 선호 상품 카테고리를 확인 할 수 있음
39196,"202309 상품분류 지역별 매출구성비",GS25 상품카테고리별 지역별 매출구성비 월 집계 데이터로 지역별로 상품카테고리의 선호도를 차이를 확인 할 수 있는 데이터임
39195,"202309 상품분류 요일별 매출구성비",GS25 상품카테고리별 요일별 매출구성비 월 집계 데이터로 어느 카테고리의 요일별로 매출이 우수한지 등 요일 트랜드를 확인할 수 있음
39194,"202309 상품분류 시간대별 매출구성비",GS25 상품카테고리별 시간대별 매출구성비 월 집계 데이터로 어느 카테고리가 시간대별로 매출이 우수한지 확인할 수 있음
39193,"202309 지역별 GS25점포 매출분포","-. 전국 시/군/구 단위로 편의점 점포 매출수준을 통계하여 제공 
-. 각 지역의 점포별 매출수준을 그룹화하여 해당그룹에 어느정도의 점포가 포함되어 있는지를 수치화 하여 제공 "
39192,"202309 상품분류 매출구성비",GS25의 상품카테고리별 매출구성비 월 집계데이터로 어느 카테고리가 상대적으로 매출이 우수한지 확인할 수 있으며  카테고리의 월별 트랜드를 확인 할 수 있는 데이터임
39191,"202309 상품분류 구매횟수별 고객구성비",GS25 상품카테고리별 연령대 및 성별의 구매횟수별  월 집계 구성비 데이터로  연령대별로 어느 카테고리 상품을 상대적으로 구매 횟수가 높은지 확인 할 수 있는 데이터임
39190,"202309 상품분류 구매수량별 고객구성비",GS25 상품카테고리별 연령대 및 성별의 구매수량별  월 집계 구성비 데이터로  연령대별로 어느 카테고리 상품을 상대적으로 많이구매하는 지 확인 할 수 있는 데이터임
39189,"202309 상품분류별 고객군별 평균구매횟수",GS25 상품카테고리별 연령대 및 성별의 월평균 구매횟수 분석자료로 성별로 어느 카테고리상품을 자주 구매하는지  또는 연령대별로 어느 카테고리 상품을 상대적으로 자주 구매하는 지 확인 할 수 있는 데이터임
39177,[2023-13호] NH트렌드+ 추석 선물세트 편,NH트렌드+는 NH농협은행의 데이터를 통해 사회 이슈와 트렌드를 알아보는 리포트입니다. 
39158,[NH농협카드] 2023년 8월 지역화폐 이용현황_홍천사랑,"NH농협카드에서 발급한 홍천사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39157,[NH농협카드] 2023년 8월 지역화폐 이용현황_홍성사랑,"NH농협카드에서 발급한 홍성사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39156,[NH농협카드] 2023년 8월 지역화폐 이용현황_해남사랑,"NH농협카드에서 발급한 해남사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39155,[NH농협카드] 2023년 8월 지역화폐 이용현황_태안사랑,"NH농협카드에서 발급한 태안사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39154,[NH농협카드] 2023년 8월 지역화폐 이용현황_칠곡사랑,"NH농협카드에서 발급한 칠곡사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39153,[NH농협카드] 2023년 8월 지역화폐 이용현황_진천사랑,"NH농협카드에서 발급한 진천사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39152,[NH농협카드] 2023년 8월 지역화폐 이용현황_제천모아,"NH농협카드에서 발급한 제천모아 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39151,[NH농협카드] 2023년 8월 지역화폐 이용현황_정읍정향누리,"NH농협카드에서 발급한 정읍정향누리 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39150,[NH농협카드] 2023년 8월 지역화폐 이용현황_익산다이로움,"NH농협카드에서 발급한 익산다이로움 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39149,[NH농협카드] 2023년 8월 지역화폐 이용현황_원주사랑,"NH농협카드에서 발급한 원주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39147,[NH농협카드] 2023년 8월 지역화폐 이용현황_울산페이,"NH농협카드에서 발급한 울산페이 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39146,[NH농협카드] 2023년 8월 지역화폐 이용현황_완도사랑,"NH농협카드에서 발급한 완도사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39145,[NH농협카드] 2023년 8월 지역화폐 이용현황_온통대전,"NH농협카드에서 발급한 온통대전 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39144,[NH농협카드] 2023년 8월 지역화폐 이용현황_예산사랑,"NH농협카드에서 발급한 예산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39143,[NH농협카드] 2023년 8월 지역화폐 이용현황_영천사랑,"NH농협카드에서 발급한 영천사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39142,[NH농협카드] 2023년 8월 지역화폐 이용현황_영주사랑,"NH농협카드에서 발급한 영주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39141,[NH농협카드] 2023년 8월 지역화폐 이용현황_영암사랑,"NH농협카드에서 발급한 영암사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39140,[NH농협카드] 2023년 8월 지역화폐 이용현황_영동사랑,"NH농협카드에서 발급한 영동사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39139,[NH농협카드] 2023년 8월 지역화폐 이용현황_안동사랑,"NH농협카드에서 발급한 안동사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39138,[NH농협카드] 2023년 8월 지역화폐 이용현황_아산사랑,"NH농협카드에서 발급한 아산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39136,[NH농협카드] 2023년 8월 지역화폐 이용현황_순천사랑,"NH농협카드에서 발급한 순천사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39135,[NH농협카드] 2023년 8월 지역화폐 이용현황_세종여민전,"NH농협카드에서 발급한 세종여민전 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39134,[NH농협카드] 2023년 8월 지역화폐 이용현황_성주사랑,"NH농협카드에서 발급한 성주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39133,[NH농협카드] 2023년 8월 지역화폐 이용현황_섬섬여수페이,"NH농협카드에서 발급한 섬섬여수페이 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39132,[NH농협카드] 2023년 8월 지역화폐 이용현황_서산사랑,"NH농협카드에서 발급한 서산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39131,[NH농협카드] 2023년 8월 지역화폐 이용현황_상주화폐,"NH농협카드에서 발급한 상주화폐 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39130,[NH농협카드] 2023년 8월 지역화폐 이용현황_부산동백전,"NH농협카드에서 발급한 부산동백전 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39129,[NH농협카드] 2023년 8월 지역화폐 이용현황_보령사랑,"NH농협카드에서 발급한 보령사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39128,[NH농협카드] 2023년 8월 지역화폐 이용현황_문경사랑,"NH농협카드에서 발급한 문경사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39127,[NH농협카드] 2023년 8월 지역화폐 이용현황_무안사랑,"NH농협카드에서 발급한 무안사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39126,[NH농협카드] 2023년 8월 지역화폐 이용현황_당진사랑,"NH농협카드에서 발급한 당진사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39125,[NH농협카드] 2023년 8월 지역화폐 이용현황_담양사랑,"NH농협카드에서 발급한 담양사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39124,[NH농협카드] 2023년 8월 지역화폐 이용현황_논산사랑,"NH농협카드에서 발급한 논산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39123,[NH농협카드] 2023년 8월 지역화폐 이용현황_남원사랑,"NH농협카드에서 발급한 남원사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39122,[NH농협카드] 2023년 8월 지역화폐 이용현황_나주사랑,"NH농협카드에서 발급한 나주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39121,[NH농협카드] 2023년 8월 지역화폐 이용현황_금산사랑,"NH농협카드에서 발급한 금산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39120,[NH농협카드] 2023년 8월 지역화폐 이용현황_군산사랑,"NH농협카드에서 발급한 군산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39119,[NH농협카드] 2023년 8월 지역화폐 이용현황_구미사랑,"NH농협카드에서 발급한 구미사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
39118,[NH농협카드] 2023년 8월 지역화폐 이용현황_괴산사랑,"NH농협카드에서 발급한 괴산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터

"
39108,"2023년 8월 울산, 양산 지역 기업  DB 데이터","2023년 8월 울산,양산 지역 기업 DB 데이터"
39107,"202307 전국 일반 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 수집한 전국에 위치한 일반 음식점 POI 데이터입니다.
39106,"202306 전국 일반 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 수집한 전국에 위치한 일반 음식점 POI 데이터입니다.
39105,"202308 전국 인기 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 수집하고 관리하는 국내 인기 맛집 (핫플레이스) POI 데이터입니다.
39104,"202307 전국 인기 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 수집하고 관리하는 국내 인기 맛집 (핫플레이스) POI 데이터입니다.
39103,"202306 전국 인기 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 수집하고 관리하는 국내 인기 맛집 (핫플레이스) POI 데이터입니다.
39102,"202308 전국 BEST 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 엄선한 전국 Best 맛집의 상세한 정보가 담긴 POI 데이터입니다.
39101,"202307 전국 BEST 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 엄선한 전국 Best 맛집의 상세한 정보가 담긴 POI 데이터입니다.
39100,"202306 전국 BEST 맛집 정보",대한민국 NO.1 맛집 서비스 식신이 엄선한 전국 Best 맛집의 상세한 정보가 담긴 POI 데이터입니다.
39099,"2023년 8월 울산 현시점 공실 정보","2023년 8월 울산 현시점 공실 정보"
39097,[RAW DATA] 원자력 특허 데이터,"원자력 특허 데이터(서지사항 74개), 특허로 바로가기 및 패밀리정보가 담긴 웹버전 제공"
39096,[샘플] 원자력 특허 데이터,"원자력 특허 데이터(서지사항 74개), 특허로 바로가기 및 패밀리정보가 담긴 웹버전 제공"
39095,[NH농협카드] 3월 세부 업종별 카드 이용건수 트렌드 (2019년 3월 ~ 2023년 3월),"3월의 세부 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
39094,[NH농협카드] 3월 세부 업종별 카드 이용금액 트렌드 (2019년 3월 ~ 2023년 3월),"3월의 세부 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
39093,[NH농협카드] 3월 시도별 업종별 카드 이용건수 트렌드 (2019년 3월 ~ 2023년 3월),"3월의 시도별 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
39092,[NH농협카드] 3월 시도별 업종별 카드 이용금액 트렌드 (2019년 3월 ~ 2023년 3월),"
3월의 시도별 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
39091,[NH농협카드] 업종별 카드이용현황_2023년 3월,"2023년 3월의 업종별 카드 이용현황
"
